query,entrezgene,name,symbol,alias,taxid,MGI
258573,258573,olfactory receptor family 5 subfamily AP member 2,Or5ap2,"MOR201-2, Olfr1020",10090,MGI:3030854
258765,258765,olfactory receptor family 5 subfamily AQ member 1,Or5aq1,"MOR172-4, Olfr1110",10090,MGI:3030944
258841,258841,olfactory receptor family 5 subfamily AQ member 1B,Or5aq1b,"MOR172-2, Olfr1107",10090,MGI:3030941
258762,258762,olfactory receptor family 5 subfamily AQ member 6,Or5aq6,"MOR172-5, Olfr1109",10090,MGI:3030943
258766,258766,olfactory receptor family 5 subfamily AQ member 7,Or5aq7,"MOR172-3, Olfr259",10090,MGI:3030093
259017,259017,olfactory receptor family 5 subfamily AR member 1,Or5ar1,"MOR180-1, Olfr1019",10090,MGI:3030853
258586,258586,olfactory receptor family 5 subfamily AS member 1,Or5as1,"MOR181-2, Olfr1111",10090,MGI:3030945
258420,258420,olfactory receptor family 5 subfamily AU member 1,Or5au1,"MOR205-1, MOR205-2, Olfr1514, Olfr221, Olfr221-ps1",10090,MGI:3030055
258695,258695,olfactory receptor family 5 subfamily B member 101,Or5b101,"MOR202-6, Olfr1453",10090,MGI:3031287
258687,258687,olfactory receptor family 5 subfamily B member 102,Or5b102,"MOR202-14, Olfr1454",10090,MGI:3031288
258568,258568,olfactory receptor family 5 subfamily B member 104,Or5b104,"MOR202-20, Olfr1457",10090,MGI:3031291
258684,258684,olfactory receptor family 5 subfamily B member 106,Or5b106,"MOR202-17, Olfr1459",10090,MGI:3031293
258299,258299,olfactory receptor family 5 subfamily B member 107,Or5b107,"MOR202-35, Olfr1461",10090,MGI:3031295
258688,258688,olfactory receptor family 5 subfamily B member 108,Or5b108,"MOR202-13, Olfr1462",10090,MGI:3031296
258120,258120,olfactory receptor family 5 subfamily B member 109,Or5b109,"MOR202-29P, Olfr1463",10090,MGI:3031297
258121,258121,olfactory receptor family 5 subfamily B member 111,Or5b111,"MOR202-28, Olfr1465",10090,MGI:3031299
258689,258689,olfactory receptor family 5 subfamily B member 112,Or5b112,"MOR202-12, Olfr1466",10090,MGI:3031300
258686,258686,olfactory receptor family 5 subfamily B member 113,Or5b113,"MOR202-15, Olfr1467",10090,MGI:3031301
258231,258231,olfactory receptor family 5 subfamily B member 116,Or5b116,"GA_x5J8B7W6KF8-5605544-5605301, MOR202-38, MOR202-47_p, Olfr1471",10090,MGI:3031305
258685,258685,olfactory receptor family 5 subfamily B member 117,Or5b117,"MOR202-16, Olfr1472",10090,MGI:3031306
258123,258123,olfactory receptor family 5 subfamily B member 118,Or5b118,"MOR202-26P, MOR202-42, Olfr1474",10090,MGI:3031308
258298,258298,olfactory receptor family 5 subfamily B member 119,Or5b119,"MOR202-36, Olfr1475",10090,MGI:3031309
258696,258696,olfactory receptor family 5 subfamily B member 12,Or5b12,"MOR202-5, Olfr1448",10090,MGI:3031282
258691,258691,olfactory receptor family 5 subfamily B member 120,Or5b120,"MOR202-10, Olfr1477",10090,MGI:3031311
404339,404339,olfactory receptor family 5 subfamily B member 121,Or5b121,"MOR202-44, Olfr1480",10090,MGI:3031314
258288,258288,olfactory receptor family 5 subfamily B member 122,Or5b122,"MOR202-37, Olfr1484",10090,MGI:3031318
258629,258629,olfactory receptor family 5 subfamily B member 123,Or5b123,"MOR202-18, Olfr1487",10090,MGI:3031321
258628,258628,olfactory receptor family 5 subfamily B member 124,Or5b124,"MOR202-19, Olfr1489",10090,MGI:3031323
258694,258694,olfactory receptor family 5 subfamily B member 12B,Or5b12b,"MOR202-7, Olfr1445",10090,MGI:3031279
258697,258697,olfactory receptor family 5 subfamily B member 21,Or5b21,"MOR202-4, Olfr1444",10090,MGI:3031278
258300,258300,olfactory receptor family 5 subfamily B member 24,Or5b24,"MOR202-34, Olfr1449",10090,MGI:3031283
258690,258690,olfactory receptor family 5 subfamily B member 3,Or5b3,"MOR202-11, Olfr1469",10090,MGI:3031303
258692,258692,olfactory receptor family 5 subfamily B member 94,Or5b94,"MOR202-9, Olfr1442",10090,MGI:3031276
258693,258693,olfactory receptor family 5 subfamily B member 95,Or5b95,"MOR202-8, Olfr1443",10090,MGI:3031277
258699,258699,olfactory receptor family 5 subfamily B member 96,Or5b96,"MOR202-2, Olfr1446",10090,MGI:3031280
258698,258698,olfactory receptor family 5 subfamily B member 97,Or5b97,"MOR202-3, Olfr1447",10090,MGI:3031281
258368,258368,olfactory receptor family 5 subfamily B member 98,Or5b98,"MOR202-33, Olfr1450",10090,MGI:3031284
258700,258700,olfactory receptor family 5 subfamily B member 99,Or5b99,"MOR202-1, Olfr1451",10090,MGI:3031285
258085,258085,olfactory receptor family 5 subfamily BE member 3,Or5be3,"MOR0-6P, MOR172-7, Olfr1105",10090,MGI:3030939
258385,258385,olfactory receptor family 5 subfamily BH member 3,Or5bh3,"MOR216-1, Olfr1323",10090,MGI:3031157
258384,258384,olfactory receptor family 5 subfamily BW member 2,Or5bw2,"MOR222-3, Olfr1350",10090,MGI:3031184
258371,258371,olfactory receptor family 5 subfamily C member 1,Or5c1,"MOR178-1, Olfr368",10090,MGI:3030202
258105,258105,olfactory receptor family 5 subfamily D member 14,Or5d14,"MOR174-14, Olfr1162",10090,MGI:3030996
258636,258636,olfactory receptor family 5 subfamily D member 16,Or5d16,"MOR174-10, Olfr1155",10090,MGI:3030989
117004,117004,olfactory receptor family 5 subfamily D member 18,Or5d18,"MOR174-9, Olfr73, fascin-1, mOR-EG",10090,MGI:2151908
258642,258642,"olfactory receptor family 5 subfamily D member 20, pseudogene 1",Or5d20-ps1,"MOR174-7, Olfr1165, Olfr1165-ps",10090,MGI:3030999
258845,258845,olfactory receptor family 5 subfamily D member 35,Or5d35,"MOR174-2, Olfr1161",10090,MGI:3030995
258638,258638,olfactory receptor family 5 subfamily D member 36,Or5d36,"MOR174-8, Olfr1163",10090,MGI:3030997
258634,258634,olfactory receptor family 5 subfamily D member 37,Or5d37,"MOR174-11, Olfr1164",10090,MGI:3030998
258644,258644,olfactory receptor family 5 subfamily D member 38,Or5d38,"MOR174-6, Olfr1166",10090,MGI:3031000
258291,258291,olfactory receptor family 5 subfamily D member 39,Or5d39,"MOR174-16, Olfr1167",10090,MGI:3031001
258524,258524,olfactory receptor family 5 subfamily D member 40,Or5d40,"MOR174-13, Olfr1168",10090,MGI:3031002
258525,258525,olfactory receptor family 5 subfamily D member 41,Or5d41,"MOR174-12, Olfr1170",10090,MGI:3031004
404329,404329,olfactory receptor family 5 subfamily D member 43,Or5d43,Olfr1173,10090,MGI:3031007
258767,258767,olfactory receptor family 5 subfamily D member 46,Or5d46,"MOR174-5, Olfr1176",10090,MGI:3031010
117005,117005,olfactory receptor family 5 subfamily D member 47,Or5d47,"MOR174-4, Olfr74, mOR-EV",10090,MGI:2151909
258718,258718,olfactory receptor family 5 subfamily E member 1,Or5e1,"MOR195-1, Olfr513",10090,MGI:3030347
257899,257899,olfactory receptor family 5 subfamily G member 23,Or5g23,"MOR175-9, Olfr1000",10090,MGI:3030834
258566,258566,olfactory receptor family 5 subfamily G member 25,Or5g25,"MOR175-2, Olfr1002",10090,MGI:3030836
27216,27216,olfactory receptor family 5 subfamily G member 26,Or5g26,"912-93, MOR175-1, OR93, Olfr154, Olfr4-3",10090,MGI:1351316
258429,258429,olfactory receptor family 5 subfamily G member 27,Or5g27,"MOR175-4, Olfr996",10090,MGI:3030830
258428,258428,olfactory receptor family 5 subfamily G member 29,Or5g29,"MOR175-5, Olfr998",10090,MGI:3030832
258565,258565,olfactory receptor family 5 subfamily G member 9,Or5g9,"MOR175-3, Olfr1009",10090,MGI:3030843
258478,258478,olfactory receptor family 5 subfamily H member 17,Or5h17,"MOR183-2, Olfr183",10090,MGI:3030017
258318,258318,olfactory receptor family 5 subfamily H member 18,Or5h18,"MOR183-9, Olfr186",10090,MGI:3030020
258319,258319,olfactory receptor family 5 subfamily H member 19,Or5h19,"MOR183-8, Olfr187",10090,MGI:3030021
258392,258392,olfactory receptor family 5 subfamily H member 22,Or5h22,"MOR183-4, Olfr190",10090,MGI:3030024
258035,258035,olfactory receptor family 5 subfamily H member 23,Or5h23,"MOR183-5P, Olfr191",10090,MGI:3030025
257972,257972,olfactory receptor family 5 subfamily H member 25,Or5h25,"MOR113-7P, MOR183-7P, Olfr1540-ps1, Olfr193",10090,MGI:3030027
258775,258775,olfactory receptor family 5 subfamily H member 26,Or5h26,"MOR183-1, Olfr196",10090,MGI:3030030
258640,258640,olfactory receptor family 5 subfamily I member 1,Or5i1,"MOR181-1, Olfr152, Olfr4-1, V1",10090,MGI:1313139
258747,258747,olfactory receptor family 5 subfamily J member 1,Or5j1,"MOR172-6, MOR172-8_p, Olfr1106",10090,MGI:3030940
259012,259012,olfactory receptor family 5 subfamily J member 3,Or5j3,"MOR172-1, Olfr1052",10090,MGI:3030886
259002,259002,olfactory receptor family 5 subfamily K member 1,Or5k1,"MOR184-3, Olfr173",10090,MGI:3030007
258999,258999,olfactory receptor family 5 subfamily J member 15,Or5k15,"MOR184-6, Olfr178",10090,MGI:3030012
258178,258178,olfactory receptor family 5 subfamily K member 16,Or5k16,"MOR184-11P, MOR184-9, Olfr1563-ps1, Olfr180",10090,MGI:3030014
259001,259001,olfactory receptor family 5 subfamily K member 17,Or5k17,"MOR184-4, Olfr181",10090,MGI:3030015
259003,259003,olfactory receptor family 5 subfamily K member 1B,Or5k1b,"MOR184-2, Olfr172",10090,MGI:3030006
259000,259000,olfactory receptor family 5 subfamily K member 3,Or5k3,"MOR184-5, Olfr195",10090,MGI:3030029
259004,259004,olfactory receptor family 5 subfamily K member 8,Or5k8,"MOR184-1, MOR184-10P, Olfr174, Olfr175, Olfr175-ps1",10090,MGI:3030009
258814,258814,olfactory receptor family 5 subfamily L member 13,Or5l13,"MOR174-3, Olfr1156",10090,MGI:3030990
258846,258846,olfactory receptor family 5 subfamily L member 14,Or5l14,"MOR174-1, Olfr1157",10090,MGI:3030991
258580,258580,olfactory receptor family 5 subfamily M member 10,Or5m10,"MOR196-3, Olfr1023",10090,MGI:3030857
258582,258582,olfactory receptor family 5 subfamily M member 10B,Or5m10b,"MOR196-1, Olfr1022",10090,MGI:3030856
257936,257936,olfactory receptor family 5 subfamily M member 11,Or5m11,"MOR198-3P, MOR198-4, MOR198-6_p, Olfr1028, Olfr1534-ps1",10090,MGI:3031368
258154,258154,olfactory receptor family 5 subfamily M member 11B,Or5m11b,"MOR198-1P, Olfr1029",10090,MGI:3030863
257900,257900,olfactory receptor family 5 subfamily M member 12,Or5m12,"MOR197-1, Olfr1024",10090,MGI:3030858
258577,258577,olfactory receptor family 5 subfamily M member 13B,Or5m13b,"MOR196-4, Olfr1026",10090,MGI:3030860
258572,258572,olfactory receptor family 5 subfamily M member 3,Or5m3,"MOR199-1, Olfr1032",10090,MGI:3030866
258571,258571,olfactory receptor family 5 subfamily M member 3B,Or5m3b,"MOR199-2, Olfr1033",10090,MGI:3030867
258581,258581,olfactory receptor family 5 subfamily M member 5,Or5m5,"MOR196-2, Olfr1030",10090,MGI:3030864
257916,257916,olfactory receptor family 5 subfamily M member 8,Or5m8,"MOR200-1, Olfr1031",10090,MGI:3030865
258216,258216,olfactory receptor family 5 subfamily M member 9,Or5m9,"MOR227-8P, MOR245-14P, Olfr1034, Olfr1533-ps1",10090,MGI:3030868
258245,258245,olfactory receptor family 5 subfamily M member 9B,Or5m9b,"GA_x5J8B7TTB99-482-964, MOR245-25, MOR262-13, Olfr1036",10090,MGI:3030870
236785,236785,olfactory receptor family 5 subfamily N member 1,Or5o1,"MOR264-26, Olfr1321",10090,MGI:3031155
258731,258731,olfactory receptor family 5 subfamily P member 1,Or5p1,"MOR204-11, Olfr491",10090,MGI:3030325
258927,258927,olfactory receptor family 5 subfamily P member 4,Or5p4,"MOR204-2, MOR204-39, Olfr481",10090,MGI:3030315
257919,257919,olfactory receptor family 5 subfamily P member 5,Or5p5,"GA_x5J8B7W6B6J-2556603-2556836, MOR204-33P, Olfr467",10090,MGI:3030301
258418,258418,olfactory receptor family 5 subfamily P member 50,Or5p50,"MOR204-21, Olfr469",10090,MGI:3030303
258417,258417,olfactory receptor family 5 subfamily P member 51,Or5p51,"MOR204-22, Olfr470",10090,MGI:3030304
258770,258770,olfactory receptor family 5 subfamily P member 52,Or5p52,"MOR204-5, Olfr472",10090,MGI:3030306
258771,258771,olfactory receptor family 5 subfamily P member 53,Or5p53,"MOR204-4, Olfr473",10090,MGI:3030307
258488,258488,olfactory receptor family 5 subfamily P member 54,Or5p54,"MOR204-20, Olfr474",10090,MGI:3030308
258926,258926,olfactory receptor family 5 subfamily P member 55,Or5p55,"MOR204-3, Olfr476",10090,MGI:3030310
258928,258928,olfactory receptor family 5 subfamily P member 56,Or5p56,"MOR204-1, Olfr477",10090,MGI:3030311
56861,56861,olfactory receptor family 5 subfamily P member 57,Or5p57,"MOR204-32, Olfr480, Ors25, S25",10090,MGI:3030314
258728,258728,olfactory receptor family 5 subfamily P member 58,Or5p58,"MOR204-14, Olfr482",10090,MGI:3030316
258730,258730,olfactory receptor family 5 subfamily P member 59,Or5p59,"MOR204-12, Olfr483",10090,MGI:3030317
258729,258729,olfactory receptor family 5 subfamily P member 6,Or5p6,"GA_x6K02T2PBJ9-10361879-10360935, MOR204-13, Olfr478",10090,MGI:3030312
258492,258492,olfactory receptor family 5 subfamily P member 60,Or5p60,"MOR204-16, Olfr484",10090,MGI:3030318
258041,258041,olfactory receptor family 5 subfamily P member 61,Or5p61,"MOR204-30P, Olfr485",10090,MGI:3030319
258489,258489,olfactory receptor family 5 subfamily P member 62,Or5p62,"MOR204-19, Olfr486",10090,MGI:3030320
258042,258042,olfactory receptor family 5 subfamily P member 63,Or5p63,"MOR204-29P, MOR204-31P, Olfr1538-ps1, Olfr487",10090,MGI:3030321
258727,258727,olfactory receptor family 5 subfamily P member 64,Or5p64,"MOR204-15, Olfr488",10090,MGI:3030322
258491,258491,olfactory receptor family 5 subfamily P member 66,Or5p66,"MOR204-17, Olfr490",10090,MGI:3030324
258490,258490,olfactory receptor family 5 subfamily P member 67,Or5p67,"MOR204-18, Olfr492",10090,MGI:3030326
258307,258307,olfactory receptor family 5 subfamily P member 68,Or5p68,"MOR204-35, Olfr493",10090,MGI:3030327
258732,258732,olfactory receptor family 5 subfamily P member 69,Or5p69,"MOR204-10, Olfr494",10090,MGI:3030328
258361,258361,olfactory receptor family 5 subfamily P member 70,Or5p70,"MOR204-37, Olfr495",10090,MGI:3030329
258733,258733,olfactory receptor family 5 subfamily P member 72,Or5p72,"MOR204-9, Olfr497",10090,MGI:3030331
258304,258304,olfactory receptor family 5 subfamily P member 73,Or5p73,"MOR204-36, Olfr498",10090,MGI:3030332
258734,258734,olfactory receptor family 5 subfamily P member 76,Or5p76,"MOR204-8, Olfr502",10090,MGI:3030336
258215,258215,olfactory receptor family 5 subfamily P member 78,Or5p78,"MOR204-23, Olfr506",10090,MGI:3030340
258738,258738,olfactory receptor family 5 subfamily P member 79,Or5p79,"MOR204-7, Olfr507",10090,MGI:3030341
258769,258769,olfactory receptor family 5 subfamily P member 80,Or5p80,"MOR204-6, Olfr508",10090,MGI:3030342
258308,258308,olfactory receptor family 5 subfamily P member 81,Or5p81,"GA_x6K02T2PBJ9-10997715-10998659, MOR204-34, Olfr510",10090,MGI:3030344
258725,258725,olfactory receptor family 5 subfamily T member 15,Or5t15,"MOR179-1, Olfr1095",10090,MGI:3030929
258584,258584,olfactory receptor family 5 subfamily T member 16,Or5t16,"MOR179-3, Olfr1101",10090,MGI:3030935
228228,228228,olfactory receptor family 5 subfamily T member 17,Or5t17,"MOR179-4, Olfr1102",10090,MGI:3030936
257913,257913,olfactory receptor family 5 subfamily T member 18,Or5t18,"K17, MOR179-5, Olfr141",10090,MGI:2177524
258363,258363,olfactory receptor family 5 subfamily T member 5,Or5t5,"MOR179-6, Olfr1093",10090,MGI:3030927
258585,258585,olfactory receptor family 5 subfamily T member 17,Or5t7,"MOR179-2, Olfr1086",10090,MGI:3030920
258362,258362,olfactory receptor family 5 subfamily T member 9,Or5t9,"MOR179-7, Olfr1094",10090,MGI:3030928
258325,258325,olfactory receptor family 5 subfamily V member 1,Or5v1,"MOR249-2, Olfr110",10090,MGI:2177493
545205,545205,olfactory receptor family 5 subfamily V member 1B,Or5v1b,Olfr111,10090,MGI:2177494
259032,259032,olfactory receptor family 5 subfamily W member 1,Or5w1,"MOR176-1, Olfr1134",10090,MGI:3030968
258346,258346,olfactory receptor family 5 subfamily W member 10,Or5w10,"MOR176-3, Olfr1128",10090,MGI:3030962
258652,258652,olfactory receptor family 5 subfamily W member 11,Or5w11,"MOR177-4, Olfr1131",10090,MGI:3030965
258654,258654,olfactory receptor family 5 subfamily W member 12,Or5w12,"MOR177-2, Olfr1135",10090,MGI:3030969
258653,258653,olfactory receptor family 5 subfamily W member 13,Or5w13,"MOR177-3, Olfr1136",10090,MGI:3030970
258101,258101,olfactory receptor family 5 subfamily W member 14,Or5w14,"MOR177-20, MOR40-9P, Olfr1137",10090,MGI:3030971
258632,258632,olfactory receptor family 5 subfamily W member 15,Or5w15,"MOR177-8, Olfr1138",10090,MGI:3030972
258635,258635,olfactory receptor family 5 subfamily W member 16,Or5w16,"MOR177-6, Olfr1140",10090,MGI:3030974
258290,258290,olfactory receptor family 5 subfamily W member 18,Or5w18,"MOR177-14, Olfr1143",10090,MGI:3030977
258103,258103,olfactory receptor family 5 subfamily W member 19,Or5w19,"MOR177-12, Olfr1152",10090,MGI:3030986
258348,258348,olfactory receptor family 5 subfamily W member 1B,Or5w1b,"MOR176-2, Olfr1133",10090,MGI:3030967
258633,258633,olfactory receptor family 5 subfamily W member 20,Or5w20,"MOR177-7, Olfr1153",10090,MGI:3030987
110511,110511,olfactory receptor family 5 subfamily W member 22,Or5w22,"GA_x6K02T2Q125-49033418-49034341, MOR177-5, Olfr153, Olfr4-2, V5",10090,MGI:1313138
258631,258631,olfactory receptor family 5 subfamily W member 8,Or5w8,"MOR177-9, Olfr1151",10090,MGI:3030985
18317,18317,olfactory receptor family 6 subfamily A member 2,Or6a2,"I7, MOR103-15, Olfr2, Olfr41",10090,MGI:97432
258612,258612,olfactory receptor family 6 subfamily AA member 1,Or6aa1,"MOR104-2, Olfr303",10090,MGI:3030137
258954,258954,olfactory receptor family 6 subfamily AE member 1,Or6ae1,"MOR103-5, Olfr522",10090,MGI:3030356
259067,259067,olfactory receptor family 6 subfamily B member 1,Or6b1,"GA_x6K02T2P3E9-4722003-4721068, MOR103-1, Olfr449",10090,MGI:3030283
258055,258055,olfactory receptor family 6 subfamily B member 13,Or6b13,"MOR103-14P, Olfr524",10090,MGI:3030358
259040,259040,olfactory receptor family 6 subfamily B member 2,Or6b2,"MOR103-3, Olfr1416",10090,MGI:3031250
258228,258228,olfactory receptor family 6 subfamily B member 2B,Or6b2b,"MOR103-12, Olfr1415",10090,MGI:3031249
259041,259041,olfactory receptor family 6 subfamily B member 3,Or6b3,"MOR103-2, Olfr1414",10090,MGI:3031248
259037,259037,olfactory receptor family 6 subfamily B member 6,Or6b6,"MOR103-4, Olfr711",10090,MGI:3030545
233670,233670,olfactory receptor family 6 subfamily B member 9,Or6b9,"M50, MOR103-16, Olfr6",10090,MGI:104713
258934,258934,olfactory receptor family 6 subfamily C member 1,Or6c1,"MOR111-1, Olfr802",10090,MGI:3030636
258542,258542,olfactory receptor family 6 subfamily C member 1B,Or6c1b,"MOR111-5, Olfr786",10090,MGI:3030620
258932,258932,olfactory receptor family 6 subfamily C member 2,Or6c2,"MOR114-1, Olfr791",10090,MGI:3030625
258862,258862,olfactory receptor family 6 subfamily C member 201,Or6c201,"MOR114-5, Olfr770",10090,MGI:3030604
258540,258540,olfactory receptor family 6 subfamily C member 202,Or6c202,"MOR114-8, Olfr771",10090,MGI:3030605
257666,257666,olfactory receptor family 6 subfamily C member 203,Or6c203,"GA_x5J8B7W1NLL-1408-2343, MOR114-3, Olfr772",10090,MGI:3030606
257664,257664,olfactory receptor family 6 subfamily C member 204,Or6c204,"GA_x6K02T2PULF-10872859-10871923, MOR114-15, Olfr773, Olfr773-ps1",10090,MGI:3030607
